Layer
__module.model.layers.10.mlp.act_fn/aten::silu/Swish,0
__module.model.layers.10.mlp.up_proj/ov_ext::linear/MatMul,6188
__module.model.layers.10.mlp/aten::mul/Multiply,218
__module.model.layers.10.mlp.down_proj/ov_ext::linear/MatMul,8974
__module.model.layers.10/aten::add/Add_1,61
__module.model.layers.11.input_layernorm/aten::mul/Multiply_1,53
__module.model.layers.11.self_attn.q_proj/ov_ext::linear/MatMul,1845
__module.model.layers.11.self_attn/aten::view/Reshape,9
__module.model.layers.11.self_attn/aten::add/Add,89
__module.model.layers.11.self_attn.k_proj/ov_ext::linear/MatMul,410
__module.model.layers.11.self_attn/aten::view/Reshape_1,7
__module.model.layers.11.self_attn/aten::add/Add_1,30
__module.model.layers.11.self_attn.v_proj/ov_ext::linear/MatMul,419
__module.model.layers.11.self_attn/aten::view/Reshape_2,7
__module.model.layers.11.self_attn/aten::transpose/Transpose_2,16
__module.model.layers.11.self_attn/aten::scaled_dot_product_attention/ScaledDotProductAttention,885
__module.model.layers.11.self_attn/aten::transpose/Transpose_3,50
__module.model.layers.11.self_attn/aten::reshape/Reshape_2,6
__module.model.layers.11.self_attn.o_proj/ov_ext::linear/MatMul,1612
__module.model.layers.11/aten::add/Add,53
__module.model.layers.11.post_attention_layernorm/aten::mul/Multiply_1,48
__module.model.layers.11.mlp.gate_proj/ov_ext::linear/MatMul,6858
__module.model.layers.11.mlp.act_fn/aten::silu/Swish,0
__module.model.layers.11.mlp.up_proj/ov_ext::linear/MatMul,6167
__module.model.layers.11.mlp/aten::mul/Multiply,216
__module.model.layers.11.mlp.down_proj/ov_ext::linear/MatMul,9035
__module.model.layers.11/aten::add/Add_1,64
__module.model.layers.12.input_layernorm/aten::mul/Multiply_1,52
__module.model.layers.12.self_attn.q_proj/ov_ext::linear/MatMul,1819
__module.model.layers.12.self_attn/aten::view/Reshape,8
__module.model.layers.12.self_attn/aten::add/Add,90
__module.model.layers.12.self_attn.k_proj/ov_ext::linear/MatMul,400
__module.model.layers.12.self_attn/aten::view/Reshape_1,7
__module.model.layers.12.self_attn/aten::add/Add_1,29
__module.model.layers.12.self_attn.v_proj/ov_ext::linear/MatMul,400
__module.model.layers.12.self_attn/aten::view/Reshape_2,7
__module.model.layers.12.self_attn/aten::transpose/Transpose_2,15
__module.model.layers.12.self_attn/aten::scaled_dot_product_attention/ScaledDotProductAttention,878
__module.model.layers.12.self_attn/aten::transpose/Transpose_3,51
__module.model.layers.12.self_attn/aten::reshape/Reshape_2,6
__module.model.layers.12.self_attn.o_proj/ov_ext::linear/MatMul,1688
__module.model.layers.12/aten::add/Add,53
__module.model.layers.12.post_attention_layernorm/aten::mul/Multiply_1,47
__module.model.layers.12.mlp.gate_proj/ov_ext::linear/MatMul,6907
__module.model.layers.12.mlp.act_fn/aten::silu/Swish,0
__module.model.layers.12.mlp.up_proj/ov_ext::linear/MatMul,6331
__module.model.layers.12.mlp/aten::mul/Multiply,294
__module.model.layers.12.mlp.down_proj/ov_ext::linear/MatMul,8673
__module.model.layers.12/aten::add/Add_1,70
__module.model.layers.13.input_layernorm/aten::mul/Multiply_1,53
